#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	Assembly_name	Gene_observation_ID
/home/projects/cge/data/projects/other/EFFORT_single_isolates/raw_reads/Denmark/Assemblies/DTU2018-1313-PRJ1147-Escherichia-coli-802802014_R1_001.fa	NODE_59_length_6316_cov_49.876070	3259	4074	-	sul2_2_AY034138	1-816/816	===============	0/0	100.00	100.00	user_db	sul2_2_AY034138	effort_SI_ERR4843816	i79
/home/projects/cge/data/projects/other/EFFORT_single_isolates/raw_reads/Denmark/Assemblies/DTU2018-1313-PRJ1147-Escherichia-coli-802802014_R1_001.fa	NODE_66_length_3916_cov_1.571919	1585	2831	-	tet(A)_6_AF534183	1-1247/1275	===============	0/0	97.80	100.00	user_db	tet(A)_6_AF534183	effort_SI_ERR4843816	i80
/home/projects/cge/data/projects/other/EFFORT_single_isolates/raw_reads/Denmark/Assemblies/DTU2018-1314-PRJ1147-Escherichia-coli-802802016_R1_001.fa	NODE_32_length_36113_cov_5.840438	30670	31143	+	dfrA1_8_X00926	1-474/474	===============	0/0	100.00	100.00	user_db	dfrA1_8_X00926	effort_SI_ERR4843817	i81
/home/projects/cge/data/projects/other/EFFORT_single_isolates/raw_reads/Denmark/Assemblies/DTU2018-1314-PRJ1147-Escherichia-coli-802802016_R1_001.fa	NODE_32_length_36113_cov_5.840438	31273	31905	+	catB2_1_AF047479	1-633/633	===============	0/0	100.00	100.00	user_db	catB2_1_AF047479	effort_SI_ERR4843817	i82
/home/projects/cge/data/projects/other/EFFORT_single_isolates/raw_reads/Denmark/Assemblies/DTU2018-1314-PRJ1147-Escherichia-coli-802802016_R1_001.fa	NODE_47_length_4743_cov_2.721620	2198	3013	+	sul2_3_HQ840942	1-816/816	===============	0/0	100.00	100.00	user_db	sul2_3_HQ840942	effort_SI_ERR4843817	i83
/home/projects/cge/data/projects/other/EFFORT_single_isolates/raw_reads/Denmark/Assemblies/DTU2018-1314-PRJ1147-Escherichia-coli-802802016_R1_001.fa	NODE_47_length_4743_cov_2.721620	3074	3877	+	aph(3'')-Ib_5_AF321551	1-804/804	===============	0/0	100.00	100.00	user_db	aph(3'')-Ib_5_AF321551	effort_SI_ERR4843817	i84
/home/projects/cge/data/projects/other/EFFORT_single_isolates/raw_reads/Denmark/Assemblies/DTU2018-1315-PRJ1147-Escherichia-coli-802802018_R1_001.fa	NODE_18_length_100750_cov_4.814625	34324	37773	-	sitABCD_1_AY598030	1-3459/3459	========/======	3/9	99.74	99.48	user_db	sitABCD_1_AY598030	effort_SI_ERR4843818	i85
/home/projects/cge/data/projects/other/EFFORT_single_isolates/raw_reads/Denmark/Assemblies/DTU2018-1316-PRJ1147-Escherichia-coli-802802020_R1_001.fa	NODE_15_length_109705_cov_22.407664	34620	38069	-	sitABCD_1_AY598030	1-3459/3459	========/======	3/9	99.74	99.48	user_db	sitABCD_1_AY598030	effort_SI_ERR4843819	i86
/home/projects/cge/data/projects/other/EFFORT_single_isolates/raw_reads/Denmark/Assemblies/DTU2018-1436-PRJ1147-Escherichia-coli-801303004_S20_L001_R1_001.fa	NODE_46_length_17910_cov_22.885902	1847	5278	+	sitABCD_1_AY598030	1-3441/3459	========/======	3/9	99.22	94.94	user_db	sitABCD_1_AY598030	effort_SI_ERR4843821	i87
/home/projects/cge/data/projects/other/EFFORT_single_isolates/raw_reads/Denmark/Assemblies/DTU2018-1436-PRJ1147-Escherichia-coli-801303004_S20_L001_R1_001.fa	NODE_70_length_5698_cov_1.687489	2231	2704	-	dfrA1_10_AF203818	1-474/474	===============	0/0	100.00	99.79	user_db	dfrA1_10_AF203818	effort_SI_ERR4843821	i88
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-629-PRJ1139-Escherichia-coli-1D-001_R1_001.fa	NODE_26_length_41811_cov_1.866639	5155	6015	-	blaTEM-1D_1_AF188200	1-861/861	===============	0/0	100.00	100.00	user_db	blaTEM-1D_1_AF188200	ODID_ERR4013380	i89
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-629-PRJ1139-Escherichia-coli-1D-001_R1_001.fa	NODE_35_length_20735_cov_2.594915	1825	5274	-	sitABCD_1_AY598030	1-3459/3459	========/======	3/9	99.74	97.25	user_db	sitABCD_1_AY598030	ODID_ERR4013380	i90
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-629-PRJ1139-Escherichia-coli-1D-001_R1_001.fa	NODE_57_length_6873_cov_4.511562	4254	5459	+	tet(B)_2_AF326777	1-1206/1206	===============	0/0	100.00	100.00	user_db	tet(B)_2_AF326777	ODID_ERR4013380	i91
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-631-PRJ1139-Escherichia-coli-1D-003_R1_001.fa	NODE_12_length_134652_cov_4.545794	41410	44859	-	sitABCD_1_AY598030	1-3459/3459	========/======	3/9	99.74	97.31	user_db	sitABCD_1_AY598030	ODID_ERR4013382	i92
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-632-PRJ1139-Escherichia-coli-1D-004_R1_001.fa	NODE_51_length_27219_cov_2.463975	20947	21762	+	sul2_2_AY034138	1-816/816	===============	0/0	100.00	100.00	user_db	sul2_2_AY034138	ODID_ERR4013383	i93
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-632-PRJ1139-Escherichia-coli-1D-004_R1_001.fa	NODE_51_length_27219_cov_2.463975	21823	22626	+	aph(3'')-Ib_5_AF321551	1-804/804	===============	0/0	100.00	100.00	user_db	aph(3'')-Ib_5_AF321551	ODID_ERR4013383	i94
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-632-PRJ1139-Escherichia-coli-1D-004_R1_001.fa	NODE_51_length_27219_cov_2.463975	22882	23742	-	blaTEM-1C_1_FJ560503	1-861/861	===============	0/0	100.00	100.00	user_db	blaTEM-1C_1_FJ560503	ODID_ERR4013383	i95
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-633-PRJ1139-Escherichia-coli-1D-005_R1_001.fa	NODE_2_length_346084_cov_7.166278	273191	276640	-	sitABCD_1_AY598030	1-3459/3459	========/======	3/9	99.74	97.34	user_db	sitABCD_1_AY598030	ODID_ERR4013384	i96
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-633-PRJ1139-Escherichia-coli-1D-005_R1_001.fa	NODE_39_length_11333_cov_11.634660	2144	2617	+	dfrA17_1_FJ460238	1-474/474	===============	0/0	100.00	100.00	user_db	dfrA17_1_FJ460238	ODID_ERR4013384	i97
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-633-PRJ1139-Escherichia-coli-1D-005_R1_001.fa	NODE_39_length_11333_cov_11.634660	2748	3536	+	aadA5_1_AF137361	1-789/789	===============	0/0	100.00	100.00	user_db	aadA5_1_AF137361	ODID_ERR4013384	i98
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-633-PRJ1139-Escherichia-coli-1D-005_R1_001.fa	NODE_39_length_11333_cov_11.634660	4056	4922	+	sul1_5_EU780013	1-867/867	===============	0/0	100.00	99.89	user_db	sul1_5_EU780013	ODID_ERR4013384	i99
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-634-PRJ1139-Escherichia-coli-1D-006_R1_001.fa	NODE_8_length_228720_cov_5.274422	215630	219079	+	sitABCD_1_AY598030	1-3459/3459	========/======	3/9	99.74	97.22	user_db	sitABCD_1_AY598030	ODID_ERR4013385	i100
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-636-PRJ1139-Escherichia-coli-1D-008_R1_001.fa	NODE_5_length_304895_cov_5.856704	242593	246042	+	sitABCD_1_AY598030	1-3459/3459	========/======	3/9	99.74	97.22	user_db	sitABCD_1_AY598030	ODID_ERR4013387	i101
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-637-PRJ1139-Escherichia-coli-1D-009_R1_001.fa	NODE_63_length_3954_cov_3.070290	1105	2351	+	tet(A)_6_AF534183	1-1247/1275	===============	0/0	97.80	100.00	user_db	tet(A)_6_AF534183	ODID_ERR4013388	i102
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-639-PRJ1139-Escherichia-coli-1D-011_R1_001.fa	NODE_17_length_130042_cov_7.748320	3313	6762	-	sitABCD_1_AY598030	1-3459/3459	========/======	3/9	99.74	97.34	user_db	sitABCD_1_AY598030	ODID_ERR4013390	i103
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-639-PRJ1139-Escherichia-coli-1D-011_R1_001.fa	NODE_46_length_16521_cov_5.560022	13142	14388	-	tet(A)_6_AF534183	1-1247/1275	===============	0/0	97.80	100.00	user_db	tet(A)_6_AF534183	ODID_ERR4013390	i104
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-641-PRJ1139-Escherichia-coli-1D-014_R1_001.fa	NODE_46_length_22076_cov_10.821450	17148	18008	+	blaTEM-1B_1_AY458016	1-861/861	===============	0/0	100.00	100.00	user_db	blaTEM-1B_1_AY458016	ODID_ERR4013393	i105
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-641-PRJ1139-Escherichia-coli-1D-014_R1_001.fa	NODE_65_length_3954_cov_2.017246	1604	2850	-	tet(A)_6_AF534183	1-1247/1275	===============	0/0	97.80	100.00	user_db	tet(A)_6_AF534183	ODID_ERR4013393	i106
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-642-PRJ1139-Escherichia-coli-1D-015_R1_001.fa	NODE_25_length_36306_cov_14.243069	856	4300	-	sitABCD_1_AY598030	6-3459/3459	========/======	3/9	99.60	97.51	user_db	sitABCD_1_AY598030	ODID_ERR4013394	i107
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-643-PRJ1139-Escherichia-coli-1D-016_R1_001.fa	NODE_8_length_124535_cov_26.699923	107384	108880	+	lsa(A)_3_AY737526	1-1497/1497	===============	0/0	100.00	99.13	user_db	lsa(A)_3_AY737526	ODID_ERR4013395	i108
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-644-PRJ1139-Escherichia-coli-1D-017_R1_001.fa	NODE_50_length_21936_cov_24.675272	16563	20007	+	sitABCD_1_AY598030	6-3459/3459	========/======	3/9	99.60	97.31	user_db	sitABCD_1_AY598030	ODID_ERR4013396	i109
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_025/with_keep/Assemblies/DTU2018-840-PRJ1139-Escherichia-coli-1D-018-rerun_R1_001.fa	NODE_6_length_227663_cov_8.389609	214573	218022	+	sitABCD_1_AY598030	1-3459/3459	========/======	3/9	99.74	97.20	user_db	sitABCD_1_AY598030	ODID_ERR4013397	i110
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-646-PRJ1139-Escherichia-coli-1D-019_R1_001.fa	NODE_45_length_13731_cov_5.452293	7368	10817	-	sitABCD_1_AY598030	1-3459/3459	========/======	3/9	99.74	97.22	user_db	sitABCD_1_AY598030	ODID_ERR4013398	i111
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-646-PRJ1139-Escherichia-coli-1D-019_R1_001.fa	NODE_64_length_4666_cov_3.854153	1334	2539	-	tet(B)_2_AF326777	1-1206/1206	===============	0/0	100.00	100.00	user_db	tet(B)_2_AF326777	ODID_ERR4013398	i112
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-647-PRJ1139-Escherichia-coli-1D-020_R1_001.fa	NODE_41_length_16005_cov_4.217849	9642	13091	-	sitABCD_1_AY598030	1-3459/3459	========/======	3/9	99.74	97.22	user_db	sitABCD_1_AY598030	ODID_ERR4013399	i113
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-647-PRJ1139-Escherichia-coli-1D-020_R1_001.fa	NODE_65_length_4650_cov_2.920407	2128	3333	+	tet(B)_2_AF326777	1-1206/1206	===============	0/0	100.00	100.00	user_db	tet(B)_2_AF326777	ODID_ERR4013399	i114
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-649-PRJ1139-Escherichia-coli-1D-022_R1_001.fa	NODE_17_length_97128_cov_13.196245	74620	75587	+	ant(3'')-Ia_1_X02340	1-972/972	========/======	2/4	99.59	99.59	user_db	ant(3'')-Ia_1_X02340	ODID_ERR4013401	i115
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-649-PRJ1139-Escherichia-coli-1D-022_R1_001.fa	NODE_17_length_97128_cov_13.196245	76065	76931	+	sul1_5_EU780013	1-867/867	===============	0/0	100.00	99.89	user_db	sul1_5_EU780013	ODID_ERR4013401	i116
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-649-PRJ1139-Escherichia-coli-1D-022_R1_001.fa	NODE_17_length_97128_cov_13.196245	82674	83534	+	blaSHV-1_1_AF148850	1-861/861	===============	0/0	100.00	99.88	user_db	blaSHV-1_1_AF148850	ODID_ERR4013401	i117
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-649-PRJ1139-Escherichia-coli-1D-022_R1_001.fa	NODE_1_length_918842_cov_8.362622	897141	900590	+	sitABCD_1_AY598030	1-3459/3459	========/======	3/9	99.74	97.25	user_db	sitABCD_1_AY598030	ODID_ERR4013401	i118
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-650-PRJ1139-Escherichia-coli-1D-023_R1_001.fa	NODE_43_length_22579_cov_4.516747	4756	5616	+	blaTEM-1B_1_AY458016	1-861/861	===============	0/0	100.00	100.00	user_db	blaTEM-1B_1_AY458016	ODID_ERR4013402	i119
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-650-PRJ1139-Escherichia-coli-1D-023_R1_001.fa	NODE_43_length_22579_cov_4.516747	15025	15891	-	sul1_5_EU780013	1-867/867	===============	0/0	100.00	99.89	user_db	sul1_5_EU780013	ODID_ERR4013402	i120
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-650-PRJ1139-Escherichia-coli-1D-023_R1_001.fa	NODE_43_length_22579_cov_4.516747	16389	16862	-	dfrA5_1_X12868	1-474/474	===============	0/0	100.00	100.00	user_db	dfrA5_1_X12868	ODID_ERR4013402	i121
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-651-PRJ1139-Escherichia-coli-1D-024_R1_001.fa	NODE_50_length_28700_cov_6.586113	2708	3181	+	dfrA1_10_AF203818	1-474/474	===============	0/0	100.00	99.79	user_db	dfrA1_10_AF203818	ODID_ERR4013403	i122
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-651-PRJ1139-Escherichia-coli-1D-024_R1_001.fa	NODE_50_length_28700_cov_6.586113	4649	5509	-	blaTEM-1B_1_AY458016	1-861/861	===============	0/0	100.00	100.00	user_db	blaTEM-1B_1_AY458016	ODID_ERR4013403	i123
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-651-PRJ1139-Escherichia-coli-1D-024_R1_001.fa	NODE_50_length_28700_cov_6.586113	11157	12403	+	tet(A)_6_AF534183	1-1247/1275	===============	0/0	97.80	100.00	user_db	tet(A)_6_AF534183	ODID_ERR4013403	i124
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-652-PRJ1139-Escherichia-coli-1D-025_R1_001.fa	NODE_24_length_44476_cov_4.616902	1044	4493	+	sitABCD_1_AY598030	1-3459/3459	========/======	3/9	99.74	97.34	user_db	sitABCD_1_AY598030	ODID_ERR4013404	i125
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-654-PRJ1139-Escherichia-coli-1D-027_R1_001.fa	NODE_28_length_36749_cov_6.272869	8797	9657	-	blaTEM-1B_1_AY458016	1-861/861	===============	0/0	100.00	100.00	user_db	blaTEM-1B_1_AY458016	ODID_ERR4013406	i126
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-654-PRJ1139-Escherichia-coli-1D-027_R1_001.fa	NODE_48_length_5728_cov_5.463132	1069	1872	-	aph(3'')-Ib_5_AF321551	1-804/804	===============	0/0	100.00	100.00	user_db	aph(3'')-Ib_5_AF321551	ODID_ERR4013406	i127
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-654-PRJ1139-Escherichia-coli-1D-027_R1_001.fa	NODE_9_length_175633_cov_6.052448	172949	173764	+	sul2_2_AY034138	1-816/816	===============	0/0	100.00	99.88	user_db	sul2_2_AY034138	ODID_ERR4013406	i128
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-655-PRJ1139-Escherichia-coli-1D-028_R1_001.fa	NODE_5_length_359639_cov_13.572398	353314	356763	+	sitABCD_1_AY598030	1-3459/3459	========/======	3/9	99.74	97.31	user_db	sitABCD_1_AY598030	ODID_ERR4013407	i129
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-656-PRJ1139-Escherichia-coli-1D-029_R1_001.fa	NODE_16_length_71787_cov_7.302889	10586	11422	-	aph(6)-Id_1_M28829	1-837/837	===============	0/0	100.00	100.00	user_db	aph(6)-Id_1_M28829	ODID_ERR4013408	i130
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-656-PRJ1139-Escherichia-coli-1D-029_R1_001.fa	NODE_16_length_71787_cov_7.302889	11772	12254	-	dfrA14_5_DQ388123	1-483/483	===============	0/0	100.00	99.79	user_db	dfrA14_5_DQ388123	ODID_ERR4013408	i131
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-656-PRJ1139-Escherichia-coli-1D-029_R1_001.fa	NODE_16_length_71787_cov_7.302889	12854	13669	-	sul2_2_AY034138	1-816/816	===============	0/0	100.00	100.00	user_db	sul2_2_AY034138	ODID_ERR4013408	i132
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-656-PRJ1139-Escherichia-coli-1D-029_R1_001.fa	NODE_18_length_36434_cov_5.857879	14949	18398	-	sitABCD_1_AY598030	1-3459/3459	========/======	3/9	99.74	97.46	user_db	sitABCD_1_AY598030	ODID_ERR4013408	i133
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-656-PRJ1139-Escherichia-coli-1D-029_R1_001.fa	NODE_27_length_18456_cov_11.182716	6526	7386	+	blaTEM-1B_1_AY458016	1-861/861	===============	0/0	100.00	100.00	user_db	blaTEM-1B_1_AY458016	ODID_ERR4013408	i134
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-657-PRJ1139-Escherichia-coli-1D-030_R1_001.fa	NODE_98_length_8192_cov_4.184749	2456	5900	+	sitABCD_1_AY598030	6-3459/3459	========/======	3/9	99.60	97.22	user_db	sitABCD_1_AY598030	ODID_ERR4013409	i135
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-658-PRJ1139-Escherichia-coli-1D-031_R1_001.fa	NODE_41_length_16636_cov_4.788418	2487	3060	+	dfrA7_5_AJ419170	1-570/570	========/======	3/4	100.00	98.78	user_db	dfrA7_5_AJ419170	ODID_ERR4013410	i136
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-658-PRJ1139-Escherichia-coli-1D-031_R1_001.fa	NODE_41_length_16636_cov_4.788418	3504	4370	+	sul1_5_EU780013	1-867/867	===============	0/0	100.00	99.89	user_db	sul1_5_EU780013	ODID_ERR4013410	i137
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-658-PRJ1139-Escherichia-coli-1D-031_R1_001.fa	NODE_41_length_16636_cov_4.788418	14340	15586	+	tet(A)_6_AF534183	1-1247/1275	===============	0/0	97.80	100.00	user_db	tet(A)_6_AF534183	ODID_ERR4013410	i138
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-658-PRJ1139-Escherichia-coli-1D-031_R1_001.fa	NODE_51_length_4387_cov_4.593044	845	1648	-	aph(3'')-Ib_5_AF321551	1-804/804	===============	0/0	100.00	100.00	user_db	aph(3'')-Ib_5_AF321551	ODID_ERR4013410	i139
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-658-PRJ1139-Escherichia-coli-1D-031_R1_001.fa	NODE_51_length_4387_cov_4.593044	1709	2524	-	sul2_3_HQ840942	1-816/816	===============	0/0	100.00	100.00	user_db	sul2_3_HQ840942	ODID_ERR4013410	i140
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-658-PRJ1139-Escherichia-coli-1D-031_R1_001.fa	NODE_7_length_282144_cov_4.590273	272453	275902	+	sitABCD_1_AY598030	1-3459/3459	========/======	3/9	99.74	97.28	user_db	sitABCD_1_AY598030	ODID_ERR4013410	i141
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-659-PRJ1139-Escherichia-coli-1D-032_R1_001.fa	NODE_14_length_100966_cov_6.056734	89988	93437	+	sitABCD_1_AY598030	1-3459/3459	========/======	3/9	99.74	97.31	user_db	sitABCD_1_AY598030	ODID_ERR4013411	i142
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-659-PRJ1139-Escherichia-coli-1D-032_R1_001.fa	NODE_61_length_12954_cov_3.627115	6061	6534	+	dfrA17_1_FJ460238	1-474/474	===============	0/0	100.00	100.00	user_db	dfrA17_1_FJ460238	ODID_ERR4013411	i143
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-659-PRJ1139-Escherichia-coli-1D-032_R1_001.fa	NODE_61_length_12954_cov_3.627115	6665	7453	+	aadA5_1_AF137361	1-789/789	===============	0/0	100.00	100.00	user_db	aadA5_1_AF137361	ODID_ERR4013411	i144
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-659-PRJ1139-Escherichia-coli-1D-032_R1_001.fa	NODE_61_length_12954_cov_3.627115	7973	8839	+	sul1_5_EU780013	1-867/867	===============	0/0	100.00	99.89	user_db	sul1_5_EU780013	ODID_ERR4013411	i145
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-659-PRJ1139-Escherichia-coli-1D-032_R1_001.fa	NODE_85_length_4328_cov_3.871697	997	2202	-	tet(B)_2_AF326777	1-1206/1206	===============	0/0	100.00	100.00	user_db	tet(B)_2_AF326777	ODID_ERR4013411	i146
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_024-2ndTry/Assemblies/DTU2018-660-PRJ1139-Escherichia-coli-1D-033_R1_001.fa	NODE_50_length_10141_cov_2.872578	953	1426	+	dfrA17_1_FJ460238	1-474/474	===============	0/0	100.00	100.00	user_db	dfrA17_1_FJ460238	ODID_ERR4013412	i147
